SpeciesID	COc77203	COc77206	COc77229	COc77230	COc77243	COc77256	COc77265	COc77268	MRFc1	MRFc2	MRFc3	NEc109	NEc118	NEc212	NEc215	NEc311	NEc317	NEc414	NEc416	SVERCc1c16S	SVERCc2	SVERCc2c16S	SVERCc3	SVERCc3c16S	WAcC1	WAcC2	WAcC3	WAcE1	WAcE2	WAcE3
OTU_DN_18100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
JQ801113.1.1483	9	10	3	3	3	1	4	3	0	0	2	2	0	1	2	5	0	6	1	28	1	40	4	41	0	3	0	8	3	0
JF217335.1.1339	0	9	1	0	7	7	2	3	0	1	0	2	0	0	3	1	2	2	1	80	4	33	11	110	0	0	0	3	2	2
OTU_DN_2327	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
EU133679.1.1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
HQ118220.1.1487	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	5	0	5	0	0	0	1	0	6	4	0	4	3	2	0
KJ192071.1.1479	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	1	7	7	6
JQ825205.1.1475	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	8	3	3
HM269178.1.1349	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	1	3	0
OTU_DN_3730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	3	12	0	0	0	0	0	0
OTU_DN_3470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0
OTU_DN_1817	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	15	1	0	3	0	6	0	1	0	1	3	1
OTU_DN_7667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5	0	0	0	0	0	0
JQ608322.1.1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	1	0	1	0	0
OTU_DN_15014	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_8653	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ727602.1.1484	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LN565786.1.1368	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ190472.1.1494	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_17643	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB197852.1.1489	16	0	0	3	32	2	8	5	0	0	0	0	0	1	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0
HQ910257.1.1485	0	2	1	0	4	5	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_10352	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_19698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_15489	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ203331.1.1445	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
AB506776.1.1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
JN435020.1.1317	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0
OTU_DN_6623	1	1	0	0	2	1	0	3	0	0	0	2	0	2	0	3	0	2	1	1	0	9	0	3	0	5	0	0	1	0
AY549546.1.1444	0	0	0	0	0	1	1	1	0	0	0	0	0	0	6	5	2	0	0	2	0	8	2	2	3	0	0	4	0	0
OTU_DN_13066	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ264283.1.1448	0	4	0	1	0	0	0	1	0	1	0	0	3	1	1	0	2	2	1	0	0	0	0	0	2	0	1	0	0	0
LN563559.1.1331	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ397140.1.1483	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
OTU_DN_7103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	2	5	0	0	0	0	0	0
KJ081626.1.1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	2	0	0	0
OTU_DN_5826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_16153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
OTU_DN_5858	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU_DN_14189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ857681.1.1484	1	0	1	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_2493	0	2	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ910341.1.1481	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ697763.1.1483	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
HQ011714.1.1210	25	88	48	20	56	36	88	57	4	11	20	86	28	25	51	91	40	76	46	31	8	66	8	53	2	8	3	14	1	2
KR560023.1.1448	0	2	3	1	9	1	14	6	1	3	0	7	5	3	5	2	7	5	6	5	2	11	2	5	0	2	1	2	0	1
JN037898.1.1484	71	200	136	60	206	105	327	197	24	61	47	343	193	130	192	554	336	302	240	165	102	412	121	357	6	14	8	79	24	16
AB696102.1.1436	0	3	1	0	0	1	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	3	1	3	0	7	1	1
CP013909.388751.390273	1	8	3	2	2	3	1	4	0	0	0	2	0	0	3	3	1	0	1	10	2	11	13	81	0	0	0	0	0	0
FJ979848.1.1379	1	5	0	0	1	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0	3	0	3
HM273520.1.1342	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ627502.1.1373	0	0	0	0	0	0	0	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	6	3	3
GANR01019260.2.1459	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	14	0	6	2	7	0	4	1	2	1	0
HM274528.1.1344	0	0	0	0	0	0	0	0	1	2	7	0	0	0	0	0	0	0	0	21	0	24	4	20	2	1	3	2	2	1
GQ088219.1.1344	0	0	0	0	0	0	0	0	4	3	12	0	0	0	0	0	0	0	0	5	0	1	0	17	0	10	0	8	4	11
KU514505.1.1475	1	4	5	3	0	7	9	2	0	0	0	0	3	1	9	18	8	17	5	3	0	9	3	17	0	0	0	0	0	0
OTU_DN_5127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
FN421583.1.1384	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FR682730.1.1467	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF639389.1.1476	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GQ069855.1.1340	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP010054.967645.969155	2	4	3	1	0	0	2	2	0	0	0	4	4	2	3	2	0	6	0	12	1	6	0	29	0	1	2	0	0	1
LNAL01000006.458669.460190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
LN614644.1.1387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FN811235.1.1475	0	0	0	0	0	0	0	0	0	0	0	4	1	3	0	5	2	0	3	0	0	0	0	3	0	0	0	0	0	0
AB696092.1.1437	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	1	5	0	0	0	0	0	0
FJ979849.1.1371	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_84	6	13	5	3	11	2	4	9	0	0	0	15	10	9	5	38	9	12	15	6	1	14	4	10	0	0	0	0	0	0
FM209316.1.1485	0	2	0	0	0	0	1	0	0	0	0	0	1	1	1	6	0	3	1	0	0	1	0	0	0	0	0	0	0	0
JF183714.1.1339	0	6	4	0	1	1	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0
AB637002.1.1471	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	5	0	0	2	0	0	2	0	0	0	0	0	0	0	0
AB637005.1.1473	0	1	0	0	1	0	0	0	0	0	0	1	0	0	2	2	2	1	0	0	0	0	0	2	0	0	0	0	0	0
CP010776.247464.248978	0	6	6	0	2	4	2	1	0	0	0	2	0	0	1	2	0	0	1	2	0	1	1	3	0	0	0	0	0	0
JF202849.1.1341	3	7	6	2	1	4	3	3	0	0	0	31	3	3	12	22	6	10	5	3	1	19	2	19	0	0	0	0	3	0
HM278132.1.1337	4	14	3	2	2	1	1	0	0	0	0	0	0	0	0	5	1	0	1	0	0	2	0	0	0	0	0	0	0	0
KC358467.1.1263	25	41	18	15	30	24	39	24	0	0	0	16	5	5	9	31	7	14	7	1	0	5	3	0	0	0	0	1	0	0
HM241117.1.1434	1	5	2	2	0	2	2	0	0	0	0	4	0	0	4	3	0	1	0	19	4	20	14	14	1	0	0	20	3	8
OTU_DN_13064	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_104	4	3	6	7	1	1	0	0	0	0	0	12	0	3	2	99	3	5	2	5	0	0	1	0	0	0	1	1	0	0
FM209312.1.1485	3	34	9	6	14	7	7	8	0	0	0	13	4	4	16	26	6	3	12	4	1	18	0	10	0	0	3	0	0	1
HQ910282.1.1483	0	1	5	0	4	0	2	6	0	0	0	3	4	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
AJ626894.1.1445	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM156145.1.1421	0	3	1	2	0	0	1	0	0	0	0	2	1	0	2	0	1	0	0	4	0	17	7	21	0	0	0	0	0	0
OTU_DN_9557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
JQ711749.1.1510	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM322328.1.1351	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
KF975563.1.1515	0	9	5	0	1	1	2	0	0	0	0	9	2	0	1	32	5	6	1	2	0	0	5	4	0	0	0	0	0	0
JF209112.1.1350	2	0	1	0	1	0	0	0	0	1	0	0	0	0	3	2	5	2	1	9	3	11	2	20	0	0	0	1	1	1
AY647897.1.1461	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	2	0	0	1	0
AB637024.1.1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	5	0	7	0	0	0	0	0	0
AB696403.1.1379	3	34	10	8	3	8	2	2	0	0	0	8	4	1	9	17	4	5	4	53	3	96	15	142	0	0	0	0	0	0
HM241038.1.1352	22	152	74	33	43	44	21	21	0	0	0	66	25	30	77	117	45	91	62	569	40	679	132	1058	0	2	0	1	0	1
JX489904.1.1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
FJ675358.1.1376	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ565431.1.1427	0	2	1	0	3	4	1	5	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
OTU_DN_6259	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_DN_2777	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
EU133643.1.1358	0	3	2	1	6	2	0	2	0	0	2	0	4	0	0	0	1	3	1	3	1	5	4	14	0	0	0	0	0	0
FM877673.1.1439	0	1	2	0	7	0	0	5	0	3	4	0	3	0	1	0	0	0	2	1	2	4	0	23	0	0	0	0	0	0
OTU_DN_585	0	8	0	2	40	3	5	14	0	2	2	6	0	2	4	7	0	1	10	15	2	38	5	34	0	0	1	0	0	0
OTU_DN_1852	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
OTU_DN_2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0
JF429098.1.1495	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	6	0	0	1	0	0	0
GQ263828.1.1456	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	1	3	0	2	1	4	0	0	0	0	0	0
OTU_DN_2443	0	1	0	0	1	0	1	1	0	0	0	0	2	3	1	0	0	0	2	2	0	11	0	0	0	0	0	0	0	0
OTU_DN_1870	1	0	0	0	5	0	3	0	6	0	0	0	0	0	3	0	0	0	0	3	4	5	0	5	0	0	0	0	0	0
OTU_DN_2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0
OTU_DN_7432	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB681027.1.1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	9	0	0	0	0	0	0
OTU_DN_10799	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FR749741.1.1490	0	0	0	0	0	0	0	1	0	2	6	1	0	0	1	5	0	0	2	4	0	7	0	13	1	4	5	2	4	0
AB637035.1.1481	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0
OTU_DN_3350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	2	0	0	0	0	0	0
JF681538.1.1200	0	0	0	0	0	0	0	0	0	1	1	0	0	3	3	12	0	0	5	2	2	0	2	4	0	0	0	0	0	0
OTU_DN_2698	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_10281	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_DN_2953	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	2	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_14574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
JF428951.1.1516	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	1	0	0	9	0	9	1	8	0	0	0	0	0	0
OTU_DN_2383	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	13	2	7	0	0	0	0	0	0
EU133687.1.1336	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
JF145607.1.1353	0	0	4	1	0	0	1	0	0	0	0	4	0	1	3	9	7	4	14	17	7	46	4	61	0	0	0	0	0	2
OTU_DN_12806	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CP000383.120118.121499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	3	1	0	0	1	0	0
HM268966.1.1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	7	0	6	0	0	0	0	0	0
D12658.1.1257	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU_DN_7956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
DQ988323.1.1298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LN564368.1.1365	1	6	0	3	1	8	4	3	7	0	1	0	0	0	0	0	0	0	0	0	0	3	0	7	6	3	4	6	3	0
KC432445.1.1353	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JN367062.1.1433	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	6	1	0	0	4	0	0	0	5	0	0	0	0	0	0
AB637027.1.1479	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5	1	0	0	0	1	0	0	1	0	0	1	0	0	0
OTU_DN_7237	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
JF428959.1.1504	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	5	0	1	0	1	0	0	2	0
FM200986.1.1390	1	10	0	0	5	2	8	8	0	0	0	0	0	7	1	5	0	11	3	2	0	20	3	13	2	0	5	2	5	1
LMYF01001015.8434.9935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	0	0	2	0	0
OTU_DN_6373	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0
OTU_DN_1151	2	14	2	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ311864.1.1423	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	1	0	5	0	0	2	0	0	2	1	0
OTU_DN_5190	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_DN_14738	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FM866274.1.1443	5	17	1	2	1	10	13	4	0	2	0	2	7	2	2	18	8	0	6	12	5	8	10	40	0	1	0	7	3	1
OTU_DN_9320	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3416	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM224437.1.1445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU_DN_1962	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	20	0	0	0	0	0	0
HM366518.1.1480	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	3	0	8	0	9	0	2	0	0	1	1
OTU_DN_12647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_DN_5037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_DN_4245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0
LC026868.1.1444	0	2	0	0	2	1	5	0	4	2	36	0	0	0	0	0	0	1	0	9	2	23	2	14	1	4	12	9	1	0
OTU_DN_15932	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_DN_1500	3	4	0	0	8	3	1	0	2	0	2	0	0	0	1	4	0	0	0	0	2	0	1	0	2	0	0	5	4	0
FM209309.1.1486	18	130	42	18	43	21	17	18	0	0	0	54	45	36	80	415	43	112	102	70	7	86	13	145	0	2	13	2	1	1
OTU_DN_823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	1	0	1	0	0	5	3	0
JQ428773.1.1477	0	8	1	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_18492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
OTU_DN_8730	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	3	6	4	2
OTU_DN_4467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	2	0	1
EF126262.1.1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KP687061.1.1426	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ664246.1.1435	1	11	2	2	19	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	5	0	0	0	0	0	2
GQ870456.1.1465	0	16	0	0	2	3	0	1	1	15	2	0	1	0	0	0	0	0	17	5	0	14	0	5	3	1	0	24	16	25
AY904352.1.1385	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	6	0	1	1	0	0	1	1	2
OTU_DN_1794	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	2	20	0	0	0	0	0	0	0	0
OTU_DN_7756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_7021	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
OTU_DN_18543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_DN_15278	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_7988	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_DN_9367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0
OTU_DN_16632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU_DN_19269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_DN_72	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	29	162	90	32	33
OTU_DN_12252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GU201552.1.1439	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	6	1	4	1
EU335282.1.1488	0	0	0	0	1	0	0	0	16	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	63	92	165	65	55	62
OTU_DN_15365	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
OTU_DN_16674	11	7	11	0	11	10	6	8	0	0	1	7	11	9	5	9	8	6	6	7	5	55	0	13	0	0	0	3	3	0
OTU_DN_13511	0	0	0	0	0	0	0	0	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
HQ697782.1.1487	1	11	6	0	5	2	3	12	0	3	2	9	25	12	9	6	7	5	47	23	11	137	6	97	0	1	0	5	7	4
EU133707.1.1366	7	13	47	0	48	47	34	8	2	3	6	6	22	49	16	5	56	15	34	67	23	260	16	66	0	0	0	2	0	0
OTU_DN_7652	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_DN_504	2	1	1	0	6	13	4	2	0	0	0	0	1	0	0	0	1	0	2	1	0	5	0	34	0	0	0	0	0	0
JQ684176.1.1451	0	3	0	0	0	0	0	0	3	1	3	0	2	0	0	0	3	0	0	0	2	29	1	7	13	27	37	14	30	21
JF703540.1.1422	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	2	0
EU133763.1.1348	0	8	2	0	0	3	1	2	4	6	3	0	0	0	1	0	0	0	1	49	5	55	0	38	0	0	1	13	15	2
EF125949.1.1482	0	0	0	0	0	0	0	0	8	7	3	0	0	0	0	0	0	0	0	0	0	1	0	0	7	5	10	9	6	1
OTU_DN_10900	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0
OTU_DN_359	1	3	8	1	1	4	0	2	1	0	3	0	1	1	0	0	2	0	2	9	8	63	2	20	0	2	0	10	11	1
KC331554.1.1483	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	2	0	1	0	0	0	0	5	0
HQ904113.1.1484	0	0	0	0	0	0	0	0	7	15	16	1	3	1	0	2	2	0	0	0	0	3	0	9	1	4	7	2	28	2
JF681743.1.1200	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
LN572803.1.1364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	4	0	5	0	1	0	0	3	0	1	1
